Category,CategoryOrder,Display,Speak,Image,CategoryColor,TileColor,TileOrder,CategoryImage,BoardName,BoardColor,BoardImage
Feelings,18,worried,worried,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/worried_637_g.svg,#ef4444,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,proud,proud,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/proud.png,#ef4444,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,bored,bored,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/bored_588_225777.svg,#ef4444,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,silly,silly,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/silly_787_320383.svg,#ef4444,,11,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,okay,okay,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/okay_847_g.svg,#ef4444,,12,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,fine,fine,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/i'm fine!.png,#ef4444,,13,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,hurt,hurt,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/hurt oneself_1.png.varianted-skin.png,#ef4444,,14,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,inpain,inpain,,#ef4444,,15,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,comfortable,comfortable,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/duvet.png,#ef4444,,16,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Feelings,18,uncomfortable,uncomfortable,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f621.svg,#ef4444,,17,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/feelings.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,break,break,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/break.png.varianted-skin.png,#14b8a6,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,position,position,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/position_492_g.svg,#14b8a6,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,stretch,stretch,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/stretch.png.varianted-skin.png,#14b8a6,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,music,music,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Music-24b69f41d0.svg,#14b8a6,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,video,video,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/video2.svg,#14b8a6,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,game,game,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/board game.png,#14b8a6,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Requests,19,rest,rest,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/rest.png,#14b8a6,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to ask_1.png.varianted-skin.png,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,forward,forward,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/forward2.svg,#22d3ee,,1,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,backward,backward,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/backward.svg,#22d3ee,,2,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,left,left,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/left.png.varianted-skin.png,#22d3ee,,3,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,right,right,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/right.png.varianted-skin.png,#22d3ee,,4,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,up,up,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/up.svg,#22d3ee,,5,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,down,down,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/down.svg,#22d3ee,,6,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,north,north,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/North-Arrow_653_g.svg,#22d3ee,,7,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,south,south,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/South.png,#22d3ee,,8,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,east,east,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/East.png,#22d3ee,,9,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
Directions,20,west,west,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/West.png,#22d3ee,,10,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/directions.svg,NARBE Words,#ff5ce1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Book-thin_864_584233.svg
